GrLivArea,SalePrice,MSZoning,LotFrontage,LotArea,Alley,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal
1450,132000,RM,120.0,5350,,AllPub,Corner,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,116.0,Unf,0.0,508.0,624.0,GasA,Ex,Y,SBrkr,730,720,0,0.0,0.0,1,0,3,1,TA,7,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,192,0,0,0,0,,MnPrv,,0
894,81000,C (all),45.0,18000,,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,894.0,894.0,GasA,TA,Y,SBrkr,894,0,0,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,RFn,3.0,TA,TA,Y,0,20,0,0,0,0,,,Shed,560
1159,114000,RL,60.0,7506,,AllPub,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,747.0,747.0,GasA,TA,Y,SBrkr,747,412,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,Unf,1.0,Fa,TA,N,84,0,96,0,0,0,,,,0
864,120500,RL,62.0,6960,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375.0,BLQ,239.0,250.0,864.0,GasA,TA,Y,SBrkr,864,0,0,0.0,0.0,1,0,3,1,Gd,5,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,96,0,0,0,0,0,,,Shed,500
864,130000,RL,48.0,7130,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,648.0,Unf,0.0,216.0,864.0,GasA,TA,Y,SBrkr,864,0,0,0.0,1.0,1,0,2,1,TA,5,Typ,0,,Attchd,Fin,1.0,TA,TA,Y,0,0,0,0,0,0,,GdPrv,,0
1666,310090,RL,21.0,6373,,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,0.0,1251.0,1666.0,GasA,Ex,Y,SBrkr,1666,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,228,75,0,0,0,0,,,,0
987,103400,RM,78.0,1680,,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,TA,TA,CBlock,TA,TA,No,LwQ,458.0,Unf,0.0,25.0,483.0,GasA,TA,Y,SBrkr,483,504,0,0.0,1.0,1,1,2,1,TA,5,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,52,0,0,0,0,0,,,,0
2312,245000,RL,70.0,15896,,AllPub,CulDSac,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,No,ALQ,913.0,Unf,0.0,264.0,1177.0,GasA,Ex,Y,SBrkr,1223,1089,0,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,Fin,3.0,TA,TA,Y,298,0,0,0,0,0,,,,0
1144,120000,RL,70.0,9100,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1144.0,1144.0,GasA,TA,Y,SBrkr,1144,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,RFn,1.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1025,124000,RL,82.0,7000,,AllPub,Inside,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,953.0,Unf,0.0,72.0,1025.0,GasA,TA,Y,SBrkr,1025,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,,,0.0,,,Y,96,80,0,0,0,0,,,,0
2358,329900,RL,88.0,11643,,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,142.0,Gd,TA,PConc,Ex,TA,Av,GLQ,880.0,Unf,0.0,644.0,1524.0,GasA,Ex,Y,SBrkr,1544,814,0,1.0,0.0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3.0,TA,TA,Y,120,34,0,0,0,0,,,,0
1488,133000,RL,80.0,47280,,AllPub,Inside,Gilbert,Norm,Norm,1Fam,1Story,6,5,1950,1950,Hip,CompShg,AsbShng,AsbShng,BrkFace,44.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1488.0,1488.0,GasA,Gd,Y,SBrkr,1488,0,0,0.0,0.0,2,1,3,1,TA,6,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,0,0,180,0,0,0,,,,0
1179,110000,RL,35.0,8240,,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,6,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1179.0,1179.0,GasA,Gd,Y,SBrkr,1179,0,0,0.0,0.0,1,0,2,1,TA,5,Min2,0,,Attchd,Fin,2.0,TA,TA,P,0,0,0,0,0,0,,GdPrv,,0
1072,142500,RM,44.0,3675,,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,GasA,Gd,Y,SBrkr,1072,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Basment,Fin,2.0,TA,TA,Y,0,44,0,0,0,0,,,,0
1717,187500,RL,106.0,13758,,AllPub,CulDSac,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902.0,Unf,0.0,254.0,1156.0,GasA,Ex,Y,SBrkr,1187,530,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,168,36,0,0,0,0,,,,0
2687,327000,RL,80.0,12720,,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1173.0,Unf,0.0,282.0,1455.0,GasA,Ex,Y,SBrkr,1466,1221,0,1.0,0.0,2,1,4,1,Gd,10,Typ,2,TA,BuiltIn,RFn,3.0,TA,TA,Y,252,30,0,0,0,0,,,,0
1027,125900,RL,65.0,8000,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,BrkFace,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,520.0,Rec,319.0,188.0,1027.0,GasA,TA,Y,SBrkr,1027,0,0,0.0,1.0,1,0,3,1,TA,6,Typ,0,,Attchd,Unf,1.0,TA,TA,Y,0,0,0,0,0,0,,,,0
816,139000,RL,73.0,11625,,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,596.0,Unf,0.0,220.0,816.0,GasA,TA,Y,SBrkr,816,0,0,1.0,0.0,1,0,2,1,TA,4,Typ,0,,Attchd,Fin,1.0,TA,TA,Y,330,0,0,0,0,0,,MnPrv,,0
1008,137000,RL,57.0,11425,,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,522.0,1008.0,GasA,Gd,Y,SBrkr,1008,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,RFn,1.0,TA,TA,Y,0,0,120,0,0,0,,,,0
1724,188000,RL,60.0,8924,,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,880.0,880.0,GasA,Ex,Y,SBrkr,880,844,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,Fin,2.0,TA,TA,Y,120,155,0,0,0,0,,,,0
725,78500,RL,62.0,10800,Grvl,AllPub,Corner,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,630.0,630.0,GasA,TA,Y,FuseA,725,0,0,0.0,0.0,1,1,1,1,TA,4,Typ,0,,Detchd,Unf,1.0,TA,TA,Y,0,30,0,0,0,0,,,,0
407,46500,RM,80.0,7311,,AllPub,Corner,OldTown,Norm,Norm,1Fam,1Story,2,5,1946,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,407.0,407.0,GasA,TA,N,FuseA,407,0,0,0.0,0.0,1,0,1,1,TA,3,Typ,0,,Detchd,Unf,1.0,Fa,TA,Y,76,0,120,0,0,0,,,,0
1183,138000,RL,62.0,8000,,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,433.0,Rec,95.0,0.0,528.0,GasA,TA,Y,SBrkr,1183,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,RFn,1.0,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0
1221,185000,FV,77.0,7500,Pave,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,410.0,Unf,0.0,811.0,1221.0,GasA,Ex,Y,SBrkr,1221,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,0,113,0,0,0,0,,,,0
1445,158000,RL,59.0,12095,,AllPub,Corner,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564.0,Unf,0.0,563.0,1127.0,GasA,TA,Y,SBrkr,1445,0,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,RFn,2.0,TA,TA,Y,180,0,0,0,0,0,,MnPrv,,0
832,105500,RL,85.0,7227,,AllPub,Corner,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,Gd,Y,SBrkr,832,0,0,0.0,0.0,1,0,2,1,Gd,4,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1701,171000,RL,70.0,16647,,AllPub,CulDSac,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390.0,Unf,0.0,0.0,1390.0,GasA,TA,Y,SBrkr,1701,0,0,1.0,0.0,2,0,3,1,TA,6,Min2,2,TA,Basment,Fin,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1540,184000,RL,60.0,9109,,AllPub,Inside,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,596.0,122.0,754.0,GasA,Ex,Y,SBrkr,754,786,0,1.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,140,32,0,0,0,0,,,,0
1301,187750,FV,77.0,7200,Pave,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1293.0,1293.0,GasA,Ex,Y,SBrkr,1301,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,216,121,0,0,0,0,,,,0
1062,146800,RL,92.0,11333,,AllPub,Corner,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,ALQ,539.0,Unf,0.0,490.0,1029.0,GasA,TA,Y,SBrkr,1062,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,2,TA,Attchd,RFn,2.0,TA,TA,Y,120,0,0,0,0,0,,,,0
2270,290000,RL,79.0,11764,,AllPub,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164,1106,0,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,Fin,3.0,TA,TA,Y,132,57,0,0,0,0,,,,0
1034,169900,RL,66.0,12328,,AllPub,Inside,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539.0,Unf,0.0,473.0,1012.0,GasA,TA,Y,SBrkr,1034,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,Unf,3.0,TA,TA,Y,0,0,0,0,0,0,,,,0
936,130000,RL,60.0,6760,,AllPub,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,734.0,Unf,0.0,162.0,896.0,GasA,TA,Y,SBrkr,936,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,RFn,1.0,TA,TA,Y,24,90,160,0,0,0,,,,0
894,123000,RL,40.0,7200,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,777.0,Unf,0.0,117.0,894.0,GasA,TA,Y,SBrkr,894,0,0,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,RFn,2.0,TA,TA,Y,215,0,0,0,0,0,,,,0
1696,143900,RL,68.0,13673,,AllPub,CulDSac,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,1140.0,GasA,TA,Y,SBrkr,1696,0,0,0.0,0.0,1,1,3,1,TA,8,Min2,1,TA,Attchd,RFn,1.0,TA,TA,Y,0,30,0,0,0,0,,,,0
1786,223500,RL,96.0,11250,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,162.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,486.0,Unf,0.0,434.0,920.0,GasA,Ex,Y,SBrkr,920,866,0,1.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,0,42,0,0,0,0,,,,0
1764,207000,RL,110.0,11690,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,850.0,850.0,GasA,Ex,Y,SBrkr,886,878,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,Unf,2.0,TA,TA,Y,120,29,0,0,0,0,,,,0
1976,440000,RL,70.0,14977,,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1350.0,Unf,0.0,626.0,1976.0,GasA,Ex,Y,SBrkr,1976,0,0,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Ex,Attchd,RFn,3.0,TA,TA,Y,250,63,0,0,0,0,,,,0
1725,198500,RL,72.0,8749,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,840,885,0,0.0,0.0,2,1,3,1,Gd,6,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,0,48,0,0,0,0,,,,0
1228,149350,RL,65.0,8544,,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Gd,Y,SBrkr,1228,0,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,,Attchd,Unf,1.0,TA,TA,Y,0,65,0,0,0,0,,MnPrv,,0
1470,165000,RL,79.0,8139,,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,119.0,TA,TA,PConc,Gd,TA,No,ALQ,476.0,Unf,0.0,204.0,680.0,GasA,Gd,Y,SBrkr,680,790,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2.0,TA,TA,Y,192,49,0,0,0,0,,,,0
2263,235000,RL,62.0,16659,,AllPub,Corner,NWAmes,PosA,Norm,1Fam,2Story,7,7,1977,1994,Gable,CompShg,Plywood,Plywood,BrkFace,34.0,TA,TA,CBlock,TA,TA,No,ALQ,795.0,Unf,0.0,0.0,795.0,GasA,Fa,Y,SBrkr,1468,795,0,1.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,Fin,2.0,TA,TA,Y,0,250,0,0,0,0,,,,0
951,143500,RL,74.0,8010,,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,TA,TA,Mn,GLQ,745.0,Unf,0.0,206.0,951.0,GasA,Gd,Y,SBrkr,951,0,0,1.0,0.0,1,0,2,1,Gd,6,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,0,0,42,0,0,0,,,Shed,450
1737,203160,RL,73.0,8581,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,Unf,0.0,Unf,0.0,851.0,851.0,GasA,Ex,Y,SBrkr,851,886,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,0,105,0,0,0,0,,,,0
1820,191750,RL,58.0,11613,,AllPub,Corner,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,480.0,Unf,0.0,384.0,864.0,GasA,Ex,Y,SBrkr,920,900,0,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,144,85,0,0,0,0,,GdPrv,,0
1690,187000,RL,52.0,9487,,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,520.0,Unf,0.0,395.0,915.0,GasA,Ex,Y,SBrkr,940,750,0,1.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2.0,TA,TA,Y,0,50,0,0,0,0,,,,0
1315,99500,RM,60.0,4330,Grvl,AllPub,Inside,IDOTRR,Norm,Norm,2fmCon,1.5Fin,4,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Rec,681.0,ALQ,127.0,0.0,808.0,GasA,TA,Y,SBrkr,838,477,0,1.0,0.0,2,0,3,1,TA,5,Typ,0,,Detchd,RFn,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
2290,122500,RM,50.0,11340,,AllPub,Inside,OldTown,Norm,Norm,2fmCon,2Story,4,6,1885,1950,Gable,CompShg,VinylSd,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,777.0,777.0,GasA,Gd,Y,SBrkr,1246,1044,0,0.0,0.0,2,0,4,2,TA,11,Typ,0,,Detchd,Unf,2.0,TA,TA,N,0,0,114,0,0,0,,,,0
1102,148800,FV,78.0,5105,,AllPub,FR2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,239.0,Unf,0.0,312.0,551.0,GasA,Ex,Y,SBrkr,551,551,0,0.0,0.0,2,1,2,1,Gd,4,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,0,60,0,0,0,0,,,,0
1074,153500,RL,93.0,10140,,AllPub,Inside,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,788.0,Unf,0.0,268.0,1056.0,GasA,Ex,Y,SBrkr,1074,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,0,88,0,0,0,0,,MnPrv,,0
2374,285000,RL,34.0,11999,,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,1181.0,GasA,Ex,Y,SBrkr,1234,1140,0,0.0,0.0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3.0,TA,TA,Y,104,100,0,0,0,0,,,,0
1306,184500,RL,59.0,5122,,AllPub,Inside,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,135.0,Gd,TA,PConc,Gd,TA,Av,GLQ,881.0,Unf,0.0,425.0,1306.0,GasA,Ex,Y,SBrkr,1306,0,0,1.0,0.0,2,0,1,1,Gd,5,Typ,1,Gd,Attchd,RFn,2.0,TA,TA,Y,170,63,0,0,0,0,,,,0
1604,195500,RL,78.0,9535,,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,851.0,Unf,0.0,75.0,926.0,GasA,Ex,Y,SBrkr,926,678,0,0.0,0.0,2,1,3,1,TA,7,Typ,0,,Attchd,Fin,2.0,TA,TA,Y,100,82,0,0,0,0,,,,0
2133,257500,RL,76.0,10452,,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,Gd,Gd,BrkTil,Gd,TA,No,ALQ,426.0,BLQ,252.0,850.0,1528.0,GasA,Ex,Y,SBrkr,1225,908,0,1.0,0.0,1,1,4,1,TA,8,Typ,2,TA,Attchd,Unf,1.0,TA,TA,Y,0,0,86,0,0,0,,,,0
1876,185000,RL,72.0,9120,,AllPub,Inside,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,Gd,TA,CBlock,TA,TA,No,ALQ,442.0,Unf,0.0,459.0,901.0,GasA,TA,Y,SBrkr,943,933,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,RFn,2.0,Gd,TA,Y,0,69,0,0,0,0,,,,0
1009,160000,RL,55.0,9720,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,TA,TA,CBlock,TA,Ex,Av,ALQ,755.0,Unf,0.0,240.0,995.0,GasA,TA,Y,SBrkr,1009,0,0,0.0,0.0,2,0,3,1,TA,6,Typ,1,Fa,Detchd,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0
954,132500,RL,65.0,10780,,AllPub,Inside,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,483.0,Unf,0.0,428.0,911.0,GasA,Gd,Y,SBrkr,954,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,Unf,2.0,TA,TA,Y,0,0,0,0,0,0,,,,0
1502,212000,RL,67.0,6820,,AllPub,Corner,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,368.0,BLQ,1120.0,0.0,1488.0,GasA,TA,Y,SBrkr,1502,0,0,1.0,0.0,1,1,1,1,Gd,4,Typ,0,,Attchd,RFn,2.0,TA,TA,Y,0,54,0,0,140,0,,,,0
1414,176000,RL,43.0,7750,,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,707.0,707.0,GasA,Ex,Y,SBrkr,707,707,0,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,TA,TA,Y,100,35,0,0,0,0,,,,0
